"COUNTRY","Country","SEX","Sex","AGE","Age","EMPSTAT","Employment status","TENURE","Job tenure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MONTH","<1 month","A","Annual","2016","2016","YR","Years","0","Units",,,0.0437734946608543,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MONTH","<1 month","A","Annual","2017","2017","YR","Years","0","Units",,,0.0396616458892822,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.279681682586669,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.282439768314361,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.289800196886062,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.297683775424957,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.275140762329101,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.280448406934738,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.29114493727684,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.28175076842308,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.288771927356719,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.289598792791366,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2010","2010","YR","Years","0","Units",,,0.28137257695198,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2011","2011","YR","Years","0","Units",,,0.288375347852706,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2012","2012","YR","Years","0","Units",,,0.283880800008773,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2013","2013","YR","Years","0","Units",,,0.284965544939041,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2014","2014","YR","Years","0","Units",,,0.282126754522323,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2015","2015","YR","Years","0","Units",,,0.286566138267517,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2016","2016","YR","Years","0","Units",,,0.291870921850204,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1MTO6M","1 to <6 months","A","Annual","2017","2017","YR","Years","0","Units",,,0.287815392017364,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.700769066810607,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.698453605175018,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.689946413040161,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.709796726703643,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.692774951457977,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.695283949375152,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.715189158916473,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.696545660495758,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.711832642555236,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.696909844875335,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2010","2010","YR","Years","0","Units",,,0.708147943019866,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2011","2011","YR","Years","0","Units",,,0.697788715362548,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2012","2012","YR","Years","0","Units",,,0.706914722919464,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2013","2013","YR","Years","0","Units",,,0.703285872936248,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2014","2014","YR","Years","0","Units",,,0.692125737667083,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2015","2015","YR","Years","0","Units",,,0.704582095146179,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2016","2016","YR","Years","0","Units",,,0.697086215019226,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","6MTO12M","6 to <12 months","A","Annual","2017","2017","YR","Years","0","Units",,,0.700177013874053,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2000","2000","YR","Years","0","Units",,,1.64593172073364,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2001","2001","YR","Years","0","Units",,,1.6173095703125,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2002","2002","YR","Years","0","Units",,,1.6165006160736,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2003","2003","YR","Years","0","Units",,,1.71446692943572,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2004","2004","YR","Years","0","Units",,,1.6257826089859,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2005","2005","YR","Years","0","Units",,,1.75786328315734,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2006","2006","YR","Years","0","Units",,,1.7523523569107,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2007","2007","YR","Years","0","Units",,,1.73072612285614,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2008","2008","YR","Years","0","Units",,,1.74922847747802,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2009","2009","YR","Years","0","Units",,,1.71480536460876,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2010","2010","YR","Years","0","Units",,,1.74662458896636,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2011","2011","YR","Years","0","Units",,,1.74337327480316,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2012","2012","YR","Years","0","Units",,,1.70287144184112,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2013","2013","YR","Years","0","Units",,,1.73308980464935,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2014","2014","YR","Years","0","Units",,,1.75959169864654,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","1YTO3Y","1 to <3 years","A","Annual","2015","2015","YR","Years","0","Units",,,1.72703921794891,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2000","2000","YR","Years","0","Units",,,3.46737337112426,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2001","2001","YR","Years","0","Units",,,3.41974878311157,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2002","2002","YR","Years","0","Units",,,3.48179626464843,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2003","2003","YR","Years","0","Units",,,3.45356798171997,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2004","2004","YR","Years","0","Units",,,3.52976393699645,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2005","2005","YR","Years","0","Units",,,3.49426412582397,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2006","2006","YR","Years","0","Units",,,3.48013043403625,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2007","2007","YR","Years","0","Units",,,3.51200032234191,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2008","2008","YR","Years","0","Units",,,3.48689460754394,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2009","2009","YR","Years","0","Units",,,3.47664737701416,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2010","2010","YR","Years","0","Units",,,3.43453741073608,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2011","2011","YR","Years","0","Units",,,3.47803544998168,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2012","2012","YR","Years","0","Units",,,3.50724077224731,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2013","2013","YR","Years","0","Units",,,3.4517548084259,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2014","2014","YR","Years","0","Units",,,3.46211409568786,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","3YTO5Y","3 to <5 years","A","Annual","2015","2015","YR","Years","0","Units",,,3.46482110023498,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2000","2000","YR","Years","0","Units",,,7.18745374679565,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2001","2001","YR","Years","0","Units",,,6.96968364715576,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2002","2002","YR","Years","0","Units",,,6.91078376770019,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2003","2003","YR","Years","0","Units",,,6.90645503997802,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2004","2004","YR","Years","0","Units",,,6.87382268905639,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2005","2005","YR","Years","0","Units",,,6.71884155273437,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2006","2006","YR","Years","0","Units",,,6.78251934051513,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2007","2007","YR","Years","0","Units",,,7.01623582839965,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2008","2008","YR","Years","0","Units",,,7.05755710601806,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2009","2009","YR","Years","0","Units",,,7.06385517120361,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2010","2010","YR","Years","0","Units",,,6.94175386428833,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2011","2011","YR","Years","0","Units",,,6.91710233688354,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2012","2012","YR","Years","0","Units",,,6.84986925125122,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2013","2013","YR","Years","0","Units",,,6.78907299041748,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2014","2014","YR","Years","0","Units",,,6.81451368331909,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","5YTO10Y","5 to <10 years","A","Annual","2015","2015","YR","Years","0","Units",,,6.81208515167236,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2000","2000","YR","Years","0","Units",,,23.412519454956,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2001","2001","YR","Years","0","Units",,,22.969518661499,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2002","2002","YR","Years","0","Units",,,22.8393688201904,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2003","2003","YR","Years","0","Units",,,23.0595550537109,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2004","2004","YR","Years","0","Units",,,23.4277801513671,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2005","2005","YR","Years","0","Units",,,23.286636352539,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2006","2006","YR","Years","0","Units",,,23.294189453125,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2007","2007","YR","Years","0","Units",,,23.4061336517333,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2008","2008","YR","Years","0","Units",,,23.4514045715332,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2009","2009","YR","Years","0","Units",,,23.585090637207,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2010","2010","YR","Years","0","Units",,,23.5676803588867,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2011","2011","YR","Years","0","Units",,,23.6677169799804,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2012","2012","YR","Years","0","Units",,,23.7526168823242,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2013","2013","YR","Years","0","Units",,,23.9469451904296,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2014","2014","YR","Years","0","Units",,,24.0657348632812,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2015","2015","YR","Years","0","Units",,,24.1914558410644,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2016","2016","YR","Years","0","Units",,,24.2745323181152,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","10YORMORE","10 years and over","A","Annual","2017","2017","YR","Years","0","Units",,,24.2720928192138,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2000","2000","YR","Years","0","Units",,,16.6327247619628,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2001","2001","YR","Years","0","Units",,,16.6008110046386,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2002","2002","YR","Years","0","Units",,,16.8729953765869,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2003","2003","YR","Years","0","Units",,,17.1730270385742,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2004","2004","YR","Years","0","Units",,,17.6045970916748,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2005","2005","YR","Years","0","Units",,,17.4430027008056,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2006","2006","YR","Years","0","Units",,,17.487096786499,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2007","2007","YR","Years","0","Units",,,17.5236911773681,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2008","2008","YR","Years","0","Units",,,17.5941486358642,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2009","2009","YR","Years","0","Units",,,17.7469615936279,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2010","2010","YR","Years","0","Units",,,17.8500595092773,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2011","2011","YR","Years","0","Units",,,17.8833980560302,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2012","2012","YR","Years","0","Units",,,17.9775924682617,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2013","2013","YR","Years","0","Units",,,18.029405593872,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2014","2014","YR","Years","0","Units",,,17.9911003112792,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2015","2015","YR","Years","0","Units",,,18.0535507202148,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2016","2016","YR","Years","0","Units",,,17.9655303806163,,
"DEU","Germany","WOMEN","Women","5564","55 to 64","TE","Total employment","TOTD","Total declared","A","Annual","2017","2017","YR","Years","0","Units",,,17.8928483497866,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2000","2000","YR","Years","0","Units",,,0.0365371517837047,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2001","2001","YR","Years","0","Units",,,0.036746397614479,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2002","2002","YR","Years","0","Units",,,0.0365854501724243,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2003","2003","YR","Years","0","Units",,,0.058088693767786,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2004","2004","YR","Years","0","Units",,,0.046318307518959,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2005","2005","YR","Years","0","Units",,,0.0472119376063346,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2006","2006","YR","Years","0","Units",,,0.0415929555892944,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2007","2007","YR","Years","0","Units",,,0.0595068261027336,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2008","2008","YR","Years","0","Units",,,0.0445442460477352,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2009","2009","YR","Years","0","Units",,,0.044679719954729,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2010","2010","YR","Years","0","Units",,,0.0434106215834617,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2011","2011","YR","Years","0","Units",,,0.0519458726048469,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2012","2012","YR","Years","0","Units",,,0.049575813114643,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2013","2013","YR","Years","0","Units",,,0.0460133776068687,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2014","2014","YR","Years","0","Units",,,0.0493625216186046,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MONTH","<1 month","A","Annual","2015","2015","YR","Years","0","Units",,,0.0495801493525505,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.276161730289459,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.266679197549819,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.279037803411483,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.29985824227333,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.266716420650482,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.292793989181518,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.289858251810073,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.294040530920028,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.28887140750885,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.284468978643417,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2010","2010","YR","Years","0","Units",,,0.283957839012146,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2011","2011","YR","Years","0","Units",,,0.294060915708541,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2012","2012","YR","Years","0","Units",,,0.276249140501022,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2013","2013","YR","Years","0","Units",,,0.282601624727249,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2014","2014","YR","Years","0","Units",,,0.286629527807235,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","1MTO6M","1 to <6 months","A","Annual","2015","2015","YR","Years","0","Units",,,0.289178490638732,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2000","2000","YR","Years","0","Units",,,0.718067109584808,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2001","2001","YR","Years","0","Units",,,0.717137217521667,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2002","2002","YR","Years","0","Units",,,0.695261657238006,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2003","2003","YR","Years","0","Units",,,0.716585576534271,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2004","2004","YR","Years","0","Units",,,0.735513389110565,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2005","2005","YR","Years","0","Units",,,0.695331692695617,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2006","2006","YR","Years","0","Units",,,0.712638199329376,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2007","2007","YR","Years","0","Units",,,0.693118572235107,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2008","2008","YR","Years","0","Units",,,0.702042400836944,,
"DEU","Germany","MW","All persons","6064","60 to 64","DE","Dependent employment","6MTO12M","6 to <12 months","A","Annual","2009","2009","YR","Years","0","Units",,,0.693788290023803,,
